Year,Month,Day,Hour,Minute,T,CMD,Lat
1612,6,10,4,45,1,19.3,17.8
1612,6,10,4,45,1,31.6,13.5
1612,6,10,4,45,1,59,5.3
1612,6,10,4,45,1,56.7,10.5
1612,6,10,4,45,1,-4.8,12.8
1612,6,10,4,45,1,-3.1,13.6
1612,6,10,4,45,1,2.2,14.1
1612,6,10,4,45,1,-11.1,-23.6
1612,6,10,4,45,1,-10.9,-20.8
1612,6,12,4,15,1,-3.9,16.1
1612,6,12,4,15,1,1.2,15.4
1612,6,12,4,15,1,20.7,9.9
1612,6,12,4,15,1,9.6,-13.9
1612,6,12,4,15,1,15.8,-23.4
1612,6,12,4,15,1,-33.8,-14.4
1612,6,12,4,15,1,-33,-10.1
1612,6,12,4,15,1,-39.9,-13.5
1612,6,12,4,15,1,17.4,-20.3
1612,6,12,4,15,1,3,21.7
1612,6,12,4,15,1,12.5,9.7
1612,6,12,4,15,1,11.7,12
1612,6,12,4,15,1,30.5,18.3
1612,6,12,4,15,1,44.8,18.2
1612,6,15,4,15,1,33.3,17.3
1612,6,15,4,15,1,38.8,15.5
1612,6,15,4,15,1,61.6,9.4
1612,6,15,4,15,1,47.4,-12.7
1612,6,15,4,15,1,50.4,-22.8
1612,6,15,4,15,1,3.8,-12
1612,6,15,4,15,1,2.6,-15.3
1612,6,15,4,15,1,-4.4,-19.7
1612,6,15,4,15,1,-8,-16.6
1612,6,15,4,15,1,-8.9,19.5
1612,6,15,4,15,1,63.2,12
1612,6,15,4,15,1,0.8,25.4
1612,6,15,4,15,1,-17.7,19.6
1612,6,15,4,15,1,-3.9,27.6
1612,6,15,4,15,1,-14.2,19.7
1612,6,20,5,0,1,-48.8,-12.3
1612,6,20,5,0,1,-34.5,-18.5
1612,6,20,5,0,1,-23,18.6
1612,6,20,5,0,1,-25.2,15.8
1612,6,20,5,0,1,-20.9,15.3
1612,6,20,5,0,1,-17.9,18.1
1612,6,20,5,0,1,-17.8,16.7
1612,6,20,5,0,1,54.9,24.6
1612,6,21,15,30,1,-22.4,-5.6
1612,6,21,15,30,1,-13.9,-14.6
1612,6,21,15,30,1,-5,15.4
1612,6,21,15,30,1,-8.4,12.9
1612,6,21,15,30,1,-5.3,12.3
1612,6,21,15,30,1,-0.7,13.8
1612,6,21,15,30,1,-10.2,15.2
1612,6,21,15,30,1,-6,43
1612,6,21,15,30,1,-24.9,11.7
1612,6,21,15,30,1,-31.5,13
1612,6,21,15,30,1,-61.9,6.8
1612,6,21,15,30,1,-63.2,9.7
1612,6,26,8,30,1,-62.7,27
1612,6,26,8,30,1,-52.4,25.3
1612,6,26,8,30,1,-65,20.6
1612,6,26,8,30,1,-62.1,23.9
1612,6,26,8,30,1,-58.1,24.7
1612,6,26,8,30,1,-26.3,-13.2
1612,6,26,8,30,1,8,7.9
1612,6,26,8,30,1,12.6,-6.8
1612,6,26,8,30,1,-3.5,10
1612,6,26,8,30,1,-5.8,12.4
1612,6,26,8,30,1,1.4,8.9
1612,6,26,8,30,1,5.3,8.5
1612,6,26,8,30,1,48.4,16.4
1612,6,26,8,30,1,62.2,15.7
1612,6,26,8,30,1,53.1,15.1
1612,6,26,8,30,1,55.8,17.7
1612,6,26,8,30,1,56.9,14.6
1612,6,30,5,0,1,-13,27.3
1612,6,30,5,0,1,-6.7,25.9
1612,6,30,5,0,1,-15,22
1612,6,30,5,0,1,-11.2,22.9
1612,6,30,5,0,1,-8.8,24
1612,6,30,5,0,1,15.3,-15.1
1612,6,30,5,0,1,58.7,9.8
1612,6,30,5,0,1,52.7,10.1
1612,6,30,5,0,1,-1,-9.3
1612,6,30,5,0,1,-23.5,-2.2
1612,6,30,5,0,1,-29.5,16.1
1612,6,30,5,0,1,-23.7,16.5
1612,6,30,5,0,1,-20.5,-2.1
1612,6,30,5,0,1,-15.6,-1.3
1612,6,30,5,0,1,-19.2,-1.5
1612,6,30,5,0,1,20.7,21.7
1612,6,30,5,0,1,10.5,23.4
1612,6,30,5,0,1,15.9,21.4
1612,7,2,9,30,1,-63.1,18.1
1612,7,2,9,30,1,2.6,9.5
1612,7,2,9,30,1,10.8,9
1612,7,2,9,30,1,2,-7.9
1612,7,2,9,30,1,10.8,-8.8
1612,7,2,9,30,1,29.2,14.7
1612,7,2,9,30,1,20.8,10.9
1612,7,2,9,30,1,23.3,16.3
1612,7,2,9,30,1,40,-26.4
1612,7,6,5,30,1,-12.6,18
1612,7,6,5,30,1,50.8,7.3
1612,7,6,5,30,1,69.3,8.8
1612,7,6,5,30,1,55.4,-6.4
1612,7,6,5,30,1,36.2,-9.9
1612,7,6,5,30,1,48.6,-8.1
1612,7,6,5,30,1,43.3,-9.7
1612,7,6,5,30,1,20.2,-16
1612,7,6,5,30,1,17.4,-16.2
1612,7,6,5,30,1,-23.5,28.8
1612,7,6,5,30,1,-34.3,29.7
1612,7,6,5,30,1,-35.7,32.9
1612,7,6,5,30,1,-38.2,-13.1
1612,7,6,5,30,1,-30.7,-8.5
1612,7,6,5,30,1,-34.1,-13.1
1612,7,6,5,30,1,-31,-5.7
1612,7,6,5,30,1,-40.3,-10.7
1612,7,6,5,30,1,-36.6,-10.1
1612,7,6,5,30,1,-39,-8.1
1612,7,8,15,30,1,-61.4,-20
1612,7,8,15,30,1,-52.5,-21.2
1612,7,8,15,30,1,17.2,11.8
1612,7,8,15,30,1,-0.3,-13
1612,7,8,15,30,1,3.2,-14.7
1612,7,8,15,30,1,7.2,-9
1612,7,8,15,30,1,60.3,-0.8
1612,7,8,15,30,1,48.4,-4.3
1612,7,8,15,30,1,-2,17.7
1612,7,8,15,30,1,7.4,29.2
1612,7,8,15,30,1,0.6,-15.7
1612,7,8,15,30,1,2.9,-10.7
1612,7,8,15,30,1,3.9,-10.5
1612,7,8,15,30,1,3.5,-9.8
1612,7,8,15,30,1,-1.4,-14.6
1612,7,12,15,0,1,-3,-17.4
1612,7,12,15,0,1,4.8,-20.2
1612,7,12,15,0,1,69.9,12.9
1612,7,12,15,0,1,54.1,-17
1612,7,12,15,0,1,54.9,-19.4
1612,7,12,15,0,1,53.4,-13.2
1612,7,12,15,0,1,64,-13.3
1612,7,12,15,0,1,59,-12
1612,7,12,15,0,1,51.6,-18.3
1612,7,12,15,0,1,-38.6,-26.9
1612,7,12,15,0,1,-21.5,-26.1
1612,7,13,15,0,1,-34.2,-19
1612,7,13,15,0,1,-16.7,-19.3
1612,7,13,15,0,1,1,-11.9
1612,7,13,15,0,1,6.6,-14.6
1612,7,13,15,0,1,7.3,16.6
1612,7,13,15,0,1,66.1,-6.7
1612,7,13,15,0,1,66.8,-9.5
1612,7,13,15,0,1,63.4,-9
1612,7,15,8,0,1,-12.5,-12.2
1612,7,15,8,0,1,4.5,-19.6
1612,7,15,8,0,1,31.8,-18.2
1612,7,15,8,0,1,-50.1,18
1612,7,15,8,0,1,-67.8,15.2
1612,7,16,7,0,1,-57.8,23.5
1612,7,16,7,0,1,-38.9,24.3
1612,7,16,7,0,1,-23,-13.2
1612,7,16,7,0,1,-0.8,-15.2
1612,7,16,7,0,1,-68.1,-2
1612,7,16,7,0,1,-22.5,-10.8
1612,7,16,7,0,1,-6.2,-18.2
1612,7,16,7,0,1,-4.3,-19.2
1612,7,16,7,0,1,18.5,-22.5
1612,7,16,7,0,1,3.7,10.5
1612,7,16,7,0,1,45,-20.4
1612,7,16,7,0,1,46.9,-17.7
1612,7,17,7,0,1,-45.9,24.6
1612,7,17,7,0,1,-26.7,26.7
1612,7,17,7,0,1,-5.9,-15.7
1612,7,17,7,0,1,15.2,-17.1
1612,7,17,7,0,1,-57.5,-6.2
1612,7,17,7,0,1,-63.7,-4.6
1612,7,17,7,0,1,-68.1,-1.7
1612,7,17,7,0,1,34,-25.4
1612,7,17,7,0,1,59.3,-18.4
1612,7,18,8,0,1,-34.6,25.7
1612,7,18,8,0,1,-17.6,28.1
1612,7,18,8,0,1,4.9,-16
1612,7,18,8,0,1,29.4,-16.4
1612,7,18,8,0,1,6.4,17.6
1612,7,18,8,0,1,-35,29
1612,7,18,8,0,1,-31.7,26.6
1612,7,18,8,0,1,-32.1,27.4
1612,7,18,8,0,1,-36,27.3
1612,7,18,8,0,1,-54.3,-3.6
1612,7,18,8,0,1,-53.2,-6.7
1612,7,18,8,0,1,-52.4,-5.3
1612,7,18,8,0,1,-49.1,-8.7
1612,7,18,8,0,1,-48.6,-6.6
1612,7,18,8,0,1,-45.2,-7.8
1612,7,19,8,0,1,-23.3,28.3
1612,7,19,8,0,1,-5,27.7
1612,7,19,8,0,1,23.8,-18.9
1612,7,19,8,0,1,45.7,-18.5
1612,7,19,8,0,1,-38.5,5.8
1612,7,19,8,0,1,-35.6,6.7
1612,7,19,8,0,1,-42,7.7
1612,7,19,8,0,1,-38.9,7.6
1612,7,19,8,0,1,-41.6,9
1612,7,19,8,0,1,-43.5,11
1612,7,19,8,0,1,22.6,-16.3
1612,7,19,8,0,1,-19.5,30.2
1612,7,20,9,0,1,-14.6,23.7
1612,7,20,9,0,1,-8.4,26.4
1612,7,20,9,0,1,2.1,25.9
1612,7,20,9,0,1,-24.6,4.1
1612,7,20,9,0,1,-19.2,2.1
1612,7,20,9,0,1,-51.7,-4.9
1612,7,20,9,0,1,-62,-5.8
1612,7,20,9,0,1,-59.4,-2.8
1612,7,20,9,0,1,-61.3,-5
1612,7,20,9,0,1,-60.9,-3.2
1612,7,20,9,0,1,-56.4,-5
1612,7,20,9,0,1,-56.7,-4.4
1612,7,20,9,0,1,-55.5,-4.5
1612,7,20,9,0,1,-26.1,6.6
1612,7,20,9,0,1,-28.2,6.2
1612,7,20,9,0,1,-28.3,6.7
1612,7,20,9,0,1,-26.5,6.1
1612,7,20,9,0,1,-26.6,6.7
1612,7,20,9,0,1,-21.4,2.4
1612,7,20,9,0,1,-22.2,5.2
1612,7,20,9,0,1,-21.5,2.7
1612,7,20,9,0,1,-21.7,4.7
1612,7,20,9,0,1,-21.5,3.2
1612,7,20,9,0,1,-21.1,4.3
1612,7,20,9,0,1,-21.8,4.2
1612,7,20,9,0,1,-17.2,3.7
1612,7,20,9,0,1,7,14.3
1612,7,20,9,0,1,-14.5,27.1
1612,7,20,9,0,1,-12,24.4
1612,7,20,9,0,1,-13.8,26.5
1612,7,20,9,0,1,-14.7,26.3
1612,7,20,9,0,1,-12.5,25.2
1612,7,21,9,0,1,-4.4,24.3
1612,7,21,9,0,1,0,28.4
1612,7,21,9,0,1,14.2,28.2
1612,7,21,9,0,1,-13.2,3.1
1612,7,21,9,0,1,-8.2,2.3
1612,7,21,9,0,1,-36.8,-0.3
1612,7,21,9,0,1,-41.2,-0.8
1612,7,21,9,0,1,-43.3,3.1
1612,7,21,9,0,1,-43,1.4
1612,7,21,9,0,1,-41.9,2.5
1612,7,21,9,0,1,-44.4,2.1
1612,7,21,9,0,1,-36.9,0.7
1612,7,21,9,0,1,-15.3,4.7
1612,7,21,9,0,1,-5.2,3.3
1612,7,21,9,0,1,-11.3,2.6
1612,7,21,9,0,1,-9.2,3.7
1612,7,21,9,0,1,-11.1,2.3
1612,7,21,9,0,1,-7.5,3.3
1612,7,21,9,0,1,-11.4,3.8
1612,7,21,9,0,1,5.8,18.1
1612,7,21,9,0,1,-6,25.4
1612,7,21,9,0,1,2.7,27.4
1612,7,21,9,0,1,-5.9,25.9
1612,7,21,9,0,1,-4,27.2
1612,7,21,9,0,1,-2.5,25.2
1612,7,21,9,0,1,-1.8,25.4
1612,7,21,9,0,1,-2.1,24.9
1612,7,21,9,0,1,-2.1,25.8
1612,7,21,9,0,1,-3.9,26.5
1612,7,22,7,30,1,3.3,23
1612,7,22,7,30,1,9.6,25
1612,7,22,7,30,1,20.2,24.8
1612,7,22,7,30,1,-7,4.4
1612,7,22,7,30,1,-0.7,2.2
1612,7,22,7,30,1,-29.1,-1.5
1612,7,22,7,30,1,-68.8,-21.8
1612,7,22,7,30,1,-43,-29.5
1612,7,22,7,30,1,6.4,-21.3
1612,7,22,7,30,1,8.1,-19.6
1612,7,22,7,30,1,29.8,-20.2
1612,7,22,7,30,1,13.1,23.6
1612,7,22,7,30,1,-33.8,-2.5
1612,7,22,7,30,1,-62.6,7.4
1612,7,22,7,30,1,-68.7,6.2
1612,7,22,7,30,1,2.7,25.4
1612,7,22,7,30,1,1.6,24.7
1612,7,22,7,30,1,2.6,2.7
1612,7,22,7,30,1,-4.1,2.4
1612,7,22,7,30,1,1.8,2.7
1612,7,22,7,30,1,-4.5,3.9
1612,7,22,7,30,1,-8.9,6.3
1612,7,22,7,30,1,-35.3,-0.6
1612,7,22,7,30,1,-27.8,8
1612,7,22,7,30,1,-34.3,0.5
1612,7,22,7,30,1,-28.6,6.6
1612,7,22,7,30,1,-32.1,0
1612,7,22,7,30,1,-31.9,0.5
1612,7,22,7,30,1,-36.6,1.2
1612,7,22,7,30,1,-34.1,2.3
1612,7,22,7,30,1,-32.2,7.7
1612,7,22,7,30,1,-32.3,9.4
1612,7,22,7,30,1,-32.7,8
1612,7,22,7,30,1,-32.8,9.6
1612,7,22,7,30,1,-31.9,8.4
1612,7,22,7,30,1,-33.1,9
1612,7,22,7,30,1,-71.2,-23.3
1612,7,22,7,30,1,-70.1,-22.6
1612,7,22,7,30,1,5.8,22.7
1612,7,22,7,30,1,5.1,23.1
1612,7,22,7,30,1,4.8,24.9
1612,7,25,6,30,1,-14.4,28.5
1612,7,25,6,30,1,-38.5,4.2
1612,7,25,6,30,1,34.1,-13.9
1612,7,25,6,30,1,40,-13.9
1612,7,25,6,30,1,40.7,-15.8
1612,7,25,6,30,1,64.5,3.8
1612,7,25,6,30,1,55.1,5.3
1612,7,25,6,30,1,58.8,5.6
1612,7,25,6,30,1,58.6,5.2
1612,7,25,6,30,1,57.5,7.2
1612,7,25,6,30,1,54.9,7.6
1612,7,25,6,30,1,35.3,-12.6
1612,7,25,6,30,1,-22.3,-21.2
1612,7,25,6,30,1,-14.9,-19
1612,7,25,6,30,1,-21.4,-16.3
1612,7,25,6,30,1,-16.2,-17.5
1612,7,25,6,30,1,-20.6,-15.2
1612,7,25,6,30,1,-23.7,29.9
1612,7,25,6,30,1,3.4,6.6
1612,7,25,6,30,1,18.5,10.4
1612,7,25,6,30,1,4.6,5.7
1612,7,25,6,30,1,17.2,10.4
1612,7,25,6,30,1,3.6,9.4
1612,7,25,6,30,1,12,3.2
1612,7,25,6,30,1,10,4.2
1612,7,25,6,30,1,11.4,16.6
1612,7,25,6,30,1,4.8,11.4
1612,7,25,6,30,1,6.2,12.6
1612,7,25,6,30,1,7.3,6.6
1612,7,25,6,30,1,43,-43.1
1612,7,25,6,30,1,42.8,-43.7
1612,7,25,6,30,1,33.1,-41.5
1612,7,25,6,30,1,30.4,-10.5
1612,7,25,6,30,1,29.4,-7.6
1612,7,26,6,30,1,-3.9,26.3
1612,7,26,6,30,1,-23.7,5.5
1612,7,26,6,30,1,43.9,-12.9
1612,7,26,6,30,1,65.4,2.8
1612,7,26,6,30,1,-14.9,-17.2
1612,7,26,6,30,1,16.8,14.4
1612,7,26,6,30,1,-27.2,20.5
1612,7,26,6,30,1,-26.1,19.9
1612,7,26,6,30,1,-12.1,31.1
1612,7,26,6,30,1,50.5,-15.6
1612,7,26,6,30,1,56.8,-42.8
1612,7,26,6,30,1,45.7,-11.9
1612,7,26,6,30,1,40.8,-9.8
1612,7,26,6,30,1,17.2,-0.5
1612,7,26,6,30,1,3.8,7.5
1612,7,26,6,30,1,12.2,7.8
1612,7,26,6,30,1,9.5,2.8
1612,7,26,6,30,1,10.7,6.9
1612,7,26,6,30,1,10,5.7
1612,7,26,6,30,1,10.6,1
1612,7,26,6,30,1,14.8,-0.3
1612,7,26,6,30,1,16.2,1.3
1612,7,26,6,30,1,-9.3,-19.6
1612,7,26,6,30,1,-7.6,-12.9
1612,7,26,6,30,1,-8.7,-13.9
1612,7,30,15,0,1,-58.1,-14.7
1612,7,30,15,0,1,38.5,37.7
1612,7,30,15,0,1,26.4,17.3
1612,7,30,15,0,1,33,-4.2
1612,7,30,15,0,1,-2.6,11.9
1612,7,30,15,0,1,74.9,27.3
1612,7,31,14,30,1,-44.9,-15.7
1612,7,31,14,30,1,55,37.7
1612,7,31,14,30,1,39.7,15.9
1612,7,31,14,30,1,50.7,-3.7
1612,7,31,14,30,1,-46.2,18.8
1612,8,2,6,0,1,-17.7,22
1612,8,2,6,0,1,-14.1,18.2
1612,8,2,6,0,1,-14.4,16.6
1612,8,2,6,0,1,-9.9,16.4
1612,8,2,6,0,1,-8.8,17.9
1612,8,2,6,0,1,-38.4,-19.5
1612,8,3,6,0,1,-3,22.5
1612,8,3,6,0,1,2.5,18.2
1612,8,3,6,0,1,1.4,16.3
1612,8,3,6,0,1,7.1,15.7
1612,8,3,6,0,1,9,18.9
1612,8,3,6,0,1,-16.5,-19.5
1612,8,3,6,0,1,-22.3,-20.5
1612,8,3,6,0,1,-27.1,21
1612,8,3,6,0,1,-30.8,19.7
1612,8,3,6,0,1,10,19.3
1612,8,3,6,0,1,5.8,10.9
1612,8,3,6,0,1,-74.6,-8.6
1612,8,10,5,15,1,-27.6,-16.8
1612,8,10,5,15,1,17.1,-20.4
1612,8,10,5,15,1,15.5,-14.1
1612,8,10,5,15,1,62.6,11
1612,8,10,5,15,1,4.5,12.2
1612,8,10,5,15,1,-15.6,7.9
1612,8,12,5,30,1,-4.7,-19.1
1612,8,12,5,30,1,41.2,-19.1
1612,8,12,5,30,1,40.1,-12.7
1612,8,12,5,30,1,30.4,-13.8
1612,8,12,5,30,1,29.4,-14.2
1612,8,12,5,30,1,30.1,-14.7
1612,8,12,5,30,1,-61.9,-7.7
1612,8,12,5,30,1,-31.2,14.2
1612,8,12,5,30,1,-45.1,12.7
1612,8,12,5,30,1,-32.9,15.6
1612,8,12,5,30,1,-40,12
1612,8,12,5,30,1,-35,11.1
1612,8,12,5,30,1,-72.7,26.3
1612,8,12,5,30,1,-71.6,35.2
1612,8,12,5,30,1,-71.5,31.6
1612,8,14,5,0,1,-35.5,-10.5
1612,8,14,5,0,1,-23.9,-11.6
1612,8,14,5,0,1,-16.3,-13.6
1612,8,14,5,0,1,-18.7,8.9
1612,8,14,5,0,1,-12.7,12.1
1612,8,14,5,0,1,-11.8,8
1612,8,14,5,0,1,-46.1,20.9
1612,8,14,5,0,1,-47.1,31.2
1612,8,14,5,0,1,-44.3,29.2
1612,8,14,5,0,1,-66.4,17.7
1612,8,14,5,0,1,-74.8,15.2
1612,8,14,5,0,1,-76.5,17.9
1612,8,14,5,0,1,-75.5,17
1612,8,14,5,0,1,-47.6,27.5
1612,8,14,5,0,1,-52,28.4
1612,8,14,5,0,1,-55.1,33.3
1612,8,14,5,0,1,-53.3,30.5
1612,8,14,5,0,1,-54.4,32.2
1612,8,14,5,0,1,-12.5,6.5
1612,8,14,5,0,1,-7.6,11.3
1612,8,14,5,0,1,67.7,-20.1
1612,8,17,5,30,1,-0.4,-13.5
1612,8,17,5,30,1,11.3,-12.6
1612,8,17,5,30,1,21.8,-14.3
1612,8,17,5,30,1,19.6,10.4
1612,8,17,5,30,1,25.4,14.3
1612,8,17,5,30,1,26.8,8.2
1612,8,17,5,30,1,-8.3,19
1612,8,17,5,30,1,29.7,5.5
1612,8,17,5,30,1,18.3,9.5
1612,8,17,5,30,1,29.7,13.8
1612,8,17,5,30,1,-15.5,28.3
1612,8,17,5,30,1,-10.6,26.9
1612,8,17,5,30,1,-14.1,25.5
1612,8,17,5,30,1,-11,22.3
1612,8,17,5,30,1,-18.1,31.4
1612,8,17,5,30,1,-25.9,8.7
1612,8,17,5,30,1,-56,7.8
1612,8,17,5,30,1,-27.1,2.9
1612,8,17,5,30,1,-43.6,4.5
1612,8,17,5,30,1,-30.2,5.6
1612,8,17,5,30,1,-40.8,5.1
1612,8,17,5,30,1,-29.9,2.8
1612,8,17,5,30,1,-38.5,4.4
1612,8,17,5,30,1,-31.7,7.3
1612,8,17,5,30,1,-40.9,7.3
1612,8,17,5,30,1,-32.7,7.1
1612,8,17,5,30,1,-35.1,5.4
1612,8,17,5,30,1,-32.9,5.7
1612,8,17,5,30,1,-34.2,4.5
1612,8,17,5,30,1,-33.7,7.4
1612,8,17,5,30,1,-33.7,6.8
1612,8,19,5,30,1,21.2,-17.8
1612,8,19,5,30,1,32.8,-14.9
1612,8,19,5,30,1,45.4,-15.4
1612,8,19,5,30,1,48.5,13.3
1612,8,19,5,30,1,56.6,18.9
1612,8,19,5,30,1,56.7,10.4
1612,8,19,5,30,1,13.6,18.6
1612,8,19,5,30,1,15.2,18.3
1612,8,19,5,30,1,9,25.6
1612,8,19,5,30,1,7.5,28
1612,8,19,5,30,1,6,30.6
1612,8,19,5,30,1,-4,15.6
1612,8,19,5,30,1,-57.6,33.2
1612,8,19,5,30,1,-57.8,33.9
1612,8,19,5,30,1,-59.1,33.8
1612,8,19,5,30,1,-3.2,12
1612,8,19,5,30,1,-39.6,21.8
1612,8,19,5,30,1,-29,19.9
1612,8,19,5,30,1,-38.8,21.6
1612,8,19,5,30,1,-31.6,20.4
1612,8,19,5,30,1,-36.8,21.1
1612,8,19,5,30,1,-5.9,16.9
1612,8,19,5,30,1,-19.6,17.5
1612,8,19,5,30,1,-13.9,21
1612,8,19,5,30,1,-17.2,16.5
1612,8,19,5,30,1,-5.9,12.8
1612,8,19,5,30,1,-17.4,18.1
1612,8,19,5,30,1,-7.6,16.1
1612,8,19,5,30,1,-13.7,16.9
1612,8,19,5,30,1,-7.8,17.5
1612,8,19,5,30,1,-15.5,19.5
1612,8,19,5,30,1,-8.8,18.3
1612,8,19,5,30,1,-16.5,21.1
1612,8,19,5,30,1,-16.1,21.3
1612,8,19,5,30,1,-10.8,16
1612,8,19,5,30,1,-9.4,16.6
1612,8,19,5,30,1,-10.7,17.1
1612,8,21,5,30,1,-28.2,28.2
1612,8,21,5,30,1,-29.1,14.6
1612,8,21,5,30,1,-37.4,15
1612,8,21,5,30,1,9.8,17.3
1612,8,21,5,30,1,15.7,-3.5
1612,8,21,5,30,1,59,-4.6
1612,8,21,5,30,1,45.7,-7.3
1612,8,21,5,30,1,39.8,16.5
1612,8,21,5,30,1,38.6,17
1612,8,21,5,30,1,32.7,27.1
1612,8,21,5,30,1,34.2,24.9
1612,8,21,5,30,1,28.5,30.5
1612,8,21,5,30,1,-57.9,14.3
1612,8,21,5,30,1,-55.2,16.6
1612,8,21,5,30,1,-61,16.5
1612,8,21,5,30,1,-13.5,16.7
1612,8,21,5,30,1,1.7,17.4
1612,8,21,5,30,1,18.2,15.7
1612,8,21,5,30,1,8.3,21.2
1612,8,21,5,30,1,18.9,12.1
1612,8,21,5,30,1,15.4,12.5
1612,8,21,5,30,1,16.7,17.2
1612,8,21,5,30,1,12,17.2
1612,8,21,5,30,1,11,21.4
1612,8,21,5,30,1,9.9,19.8
1612,8,21,5,30,1,14.7,18.2
1612,8,21,5,30,1,14.4,16.3
1612,8,21,5,30,1,13.8,18.9
1612,8,21,5,30,1,13.4,18.4
1612,8,23,6,30,1,-5.2,27.1
1612,8,23,6,30,1,-6.2,15.9
1612,8,23,6,30,1,-14.7,16.3
1612,8,23,6,30,1,43.4,14.1
1612,8,23,6,30,1,53.8,-4.7
1612,8,23,6,30,1,50.5,15.4
1612,8,23,6,30,1,37,14.1
1612,8,23,6,30,1,67.1,29.5
1612,8,23,6,30,1,66.6,30.7
1612,8,23,6,30,1,74.3,19.9
1612,8,23,6,30,1,72.6,20.9
1612,8,23,6,30,1,72.4,-4.3
1612,8,23,6,30,1,65.5,-4.1
1612,8,23,6,30,1,66.1,-2.5
1612,8,23,6,30,1,52,-0.2
1612,8,23,6,30,1,48.9,16.7
1612,8,23,6,30,1,46,12.9
1612,8,23,6,30,1,48.7,17.6
1612,8,23,6,30,1,43.1,15.7
1612,8,23,6,30,1,44.8,18.1
1612,8,23,6,30,1,-1.6,15.8
1612,8,23,6,30,1,-42.1,-17.8
1612,8,23,6,30,1,-42,-16.1
1612,8,23,6,30,1,-10.4,16.2
1612,8,23,6,30,1,-30.9,15.1
1612,8,23,6,30,1,-10.9,16.8
1612,8,23,6,30,1,-33,17.6
1612,8,23,6,30,1,-27.9,15.6
1612,8,25,6,0,1,22.8,26.7
1612,8,25,6,0,1,21.7,13.1
1612,8,25,6,0,1,12.8,15.1
1612,8,25,6,0,1,-1.7,14.2
1612,8,25,6,0,1,-4.5,17.4
1612,8,25,6,0,1,23.9,12.9
1612,8,25,6,0,1,-6,19
1612,8,25,6,0,1,-1.4,18.1
1612,8,25,6,0,1,0.2,14.8
1612,8,25,6,0,1,-20.9,-10.5
1612,8,25,6,0,1,12,16.5
1612,8,25,6,0,1,15.2,14.2
1612,8,28,6,0,1,59.4,24.7
1612,8,28,6,0,1,61.4,12.3
1612,8,28,6,0,1,48.5,14.6
1612,8,28,6,0,1,33.4,15.9
1612,8,28,6,0,1,31.2,18.3
1612,8,28,6,0,1,22.6,-11.2
1612,8,28,6,0,1,19.7,-9.9
1612,8,28,6,0,1,-42.3,16
1612,9,2,6,0,1,3.4,28.1
1612,9,2,6,0,1,-2.3,17.3
1612,9,2,6,0,1,19.8,17.7
1612,9,2,6,0,1,-36.5,-18.7
1612,9,2,6,0,1,-31.7,-16.3
1612,9,2,6,0,1,-27.1,-12.1
1612,9,2,6,0,1,-33.7,-14.6
1612,9,2,6,0,1,-30.1,-10.7
1612,9,2,6,0,1,-5.7,-17.6
1612,9,2,6,0,1,-4.8,-18.1
1612,9,2,6,0,1,-0.6,-14.5
1612,9,2,6,0,1,5,-14.2
1612,9,2,6,0,1,3,-12.6
1612,9,2,6,0,1,17.2,17.4
1612,9,2,6,0,1,-2.8,28.9
1612,9,2,6,0,1,12.7,17.2
1612,9,2,6,0,1,7.3,17.2
1612,9,2,6,0,1,11.4,19
1612,9,2,6,0,1,8.1,17.8
1612,9,4,7,0,1,36.2,29.4
1612,9,4,7,0,1,27.5,17.8
1612,9,4,7,0,1,57,16
1612,9,4,7,0,1,-6.1,-18.6
1612,9,4,7,0,1,-2.4,-16.6
1612,9,4,7,0,1,0.4,-13.9
1612,9,4,7,0,1,-4.8,-14.9
1612,9,4,7,0,1,1.9,-15.6
1612,9,4,7,0,1,29.2,-10.6
1612,9,4,7,0,1,38,-9.6
1612,9,4,7,0,1,35.8,-11.3
1612,9,4,7,0,1,34.5,-9
1612,9,6,6,0,1,0.4,44.6
1612,9,6,6,0,1,6.8,45
1612,9,6,6,0,1,-12.5,22.8
1612,9,6,6,0,1,-10,21.5
1612,9,6,6,0,1,-6.1,24
1612,9,6,6,0,1,-4.9,22.7
1612,9,6,6,0,1,13.6,-9.2
1612,9,6,6,0,1,22.5,-4.5
1612,9,6,6,0,1,17.2,-7.3
1612,9,6,6,0,1,20.4,-4.4
1612,9,6,6,0,1,17.1,-6.2
1612,9,6,6,0,1,5.8,46.9
1612,9,6,6,0,1,50,22.9
1612,9,6,6,0,1,66.1,38.7
1612,9,6,6,0,1,59.5,-4.6
1612,9,6,6,0,1,63.1,-3.7
1612,9,8,7,0,1,26,51.3
1612,9,8,7,0,1,33,49.5
1612,9,8,7,0,1,8.7,25
1612,9,8,7,0,1,11.7,22.6
1612,9,8,7,0,1,16.2,24.4
1612,9,8,7,0,1,17.6,22.2
1612,9,8,7,0,1,42,-14.8
1612,9,8,7,0,1,49.8,-10.1
1612,9,8,7,0,1,45.8,-12.3
1612,9,8,7,0,1,46.8,-8.4
1612,9,8,7,0,1,-55.6,-27.7
1612,9,8,7,0,1,-47,-25.7
1612,9,8,7,0,1,-53.6,-29.5
1612,9,8,7,0,1,-48.3,-29.4
1612,9,10,6,0,1,15.2,-20.6
1612,9,10,6,0,1,8.3,-21.4
1612,9,10,6,0,1,-21.1,-18.6
1612,9,10,6,0,1,-20.4,-22.6
