Year,Month,Day,Hour,Minute,T,CMD,Lat
1611,10,21,9,30,1,-23.4,-0.6
1611,10,21,9,30,1,-22.5,-2.1
1611,10,21,9,30,1,-6,9.3
1611,10,21,9,30,1,16.1,18.5
1611,10,21,9,30,1,22.1,21.2
1611,10,21,9,30,1,25.4,23
1611,10,21,9,30,1,44.2,36
1611,10,21,9,30,1,-22.3,1.1
1611,10,21,9,30,1,-14.9,2
1611,10,21,9,30,1,-3.6,9.8
1611,10,21,9,30,1,-4.7,10.4
1611,10,21,9,30,1,-3.4,14.3
1611,10,21,9,30,1,-7.5,12.1
1611,10,21,9,30,1,-5,12.8
1611,10,21,9,30,1,-5.5,10.9
1611,10,21,9,30,1,3.7,12.2
1611,10,21,9,30,1,2.6,10.2
1611,10,21,9,30,1,1.8,12.2
1611,10,21,9,30,1,1.7,14.5
1611,10,21,9,30,1,67.2,10.7
1611,10,21,9,30,1,57.2,4.4
1611,10,22,8,0,1,-19.4,-0.9
1611,10,22,8,0,1,-17.2,-3.9
1611,10,22,8,0,1,-2.4,8.5
1611,10,22,8,0,1,22.3,18.2
1611,10,22,8,0,1,29.3,20.5
1611,10,22,8,0,1,34.4,21.9
1611,10,22,8,0,1,59,35.6
1611,10,22,8,0,1,-8.7,1
1611,10,22,8,0,1,0.4,6.4
1611,10,22,8,0,1,0.1,10.4
1611,10,22,8,0,1,11,13.7
1611,10,22,8,0,1,9.5,10
1611,10,22,8,0,1,8.6,12.5
1611,10,22,8,0,1,8.2,14.5
1611,10,22,16,0,1,-22.8,-2.2
1611,10,22,16,0,1,-20.6,-7.1
1611,10,22,16,0,1,-2.3,8.2
1611,10,22,16,0,1,20.2,15.3
1611,10,22,16,0,1,28,17.8
1611,10,22,16,0,1,32.5,18.8
1611,10,22,16,0,1,49.1,32.2
1611,10,22,16,0,1,-12.8,0.9
1611,10,22,16,0,1,0.6,7.4
1611,10,22,16,0,1,-0.8,11.6
1611,10,22,16,0,1,9.7,10.2
1611,10,22,16,0,1,7.5,12.5
1611,10,22,16,0,1,7.2,8.8
1611,10,22,16,0,1,67.4,-1.6
1611,10,22,16,0,1,54.4,-9.4
1611,10,23,8,0,1,-11.7,6
1611,10,23,8,0,1,-10.5,0.9
1611,10,23,8,0,1,12.7,8
1611,10,23,8,0,1,31.7,17.8
1611,10,23,8,0,1,38.9,21.8
1611,10,23,8,0,1,43.7,24.7
1611,10,23,8,0,1,60.5,32
1611,10,23,8,0,1,2.1,3.4
1611,10,23,8,0,1,0.1,0.7
1611,10,23,8,0,1,13,13
1611,10,23,8,0,1,15.6,9
1611,10,23,8,0,1,21.1,15.7
1611,10,23,8,0,1,20.4,13
1611,10,23,8,0,1,57.4,-1.9
1611,10,23,8,0,1,55.7,-9.2
1611,10,23,8,0,1,71.2,-5.6
1611,10,23,8,0,1,67.6,-13.2
1611,10,23,8,0,1,66.8,-4.7
1611,10,23,8,0,1,64.4,-11.6
1611,10,23,8,0,1,63.1,-5.2
1611,10,23,8,0,1,60.7,-8.9
1611,10,23,8,0,1,66,-8.5
1611,10,24,8,0,1,-4.6,9.5
1611,10,24,8,0,1,-6.1,6
1611,10,24,8,0,1,4.8,6.4
1611,10,24,8,0,1,14.9,6
1611,10,24,8,0,1,12.1,4.1
1611,10,24,8,0,1,15.3,2.1
1611,10,24,8,0,1,32.7,1.1
1611,10,24,8,0,1,21.4,-0.4
1611,10,24,8,0,1,22.2,4.7
1611,10,24,8,0,1,24.5,2.1
1611,10,24,8,0,1,42.9,0.5
1611,10,24,8,0,1,48.8,1.4
1611,10,24,8,0,1,-0.1,4.6
1611,10,25,9,0,1,8.4,10.2
1611,10,25,9,0,1,6.3,6
1611,10,25,9,0,1,16.7,6.2
1611,10,25,9,0,1,27.6,7.2
1611,10,25,9,0,1,25.7,4.7
1611,10,25,9,0,1,27.4,1.8
1611,10,25,9,0,1,46.1,-0.1
1611,10,25,9,0,1,37,4.1
1611,10,25,9,0,1,34.7,0.9
1611,10,25,9,0,1,-45.6,-19.2
1611,10,25,9,0,1,-61.7,-18.6
1611,10,25,16,0,1,13.5,6.7
1611,10,25,16,0,1,13.6,2.7
1611,10,25,16,0,1,22.6,4.7
1611,10,25,16,0,1,35,7.4
1611,10,25,16,0,1,31.5,5
1611,10,25,16,0,1,33.6,1.8
1611,10,25,16,0,1,55.1,1.5
1611,10,25,16,0,1,43.2,2.2
1611,10,25,16,0,1,-66.1,1.1
1611,10,25,16,0,1,-46.3,-18.1
1611,10,25,16,0,1,-27.8,-13.8
1611,10,25,16,0,1,-26.1,-10.4
1611,10,26,8,0,1,22.5,11.3
1611,10,26,8,0,1,20.1,8.2
1611,10,26,8,0,1,27,6.2
1611,10,26,8,0,1,36.2,6.7
1611,10,26,8,0,1,33.4,3.4
1611,10,26,8,0,1,36.9,2.6
1611,10,26,8,0,1,55,-0.7
1611,10,26,8,0,1,31.6,2.2
1611,10,26,8,0,1,43.2,0
1611,10,26,8,0,1,46.9,2.2
1611,10,26,8,0,1,-27.1,-18.9
1611,10,26,8,0,1,-43.6,-15.8
1611,10,26,12,0,1,-64.9,4.8
1611,10,26,12,0,1,-47.8,3.7
1611,10,26,12,0,1,-36.6,-22.8
1611,10,26,12,0,1,-17.1,-21.4
1611,10,26,12,0,1,24.1,7.8
1611,10,26,12,0,1,24.4,4.4
1611,10,26,12,0,1,32.6,5.4
1611,10,26,12,0,1,41.1,7.9
1611,10,26,12,0,1,42.2,4.3
1611,10,26,12,0,1,54.9,7.4
1611,10,26,12,0,1,55.3,4.5
1611,10,26,12,0,1,68.3,4.2
1611,10,26,16,0,1,-51.2,8.8
1611,10,26,16,0,1,-40,5.2
1611,10,26,16,0,1,-26.1,-19.7
1611,10,26,16,0,1,-5.1,-18
1611,10,26,16,0,1,25.4,9.2
1611,10,26,16,0,1,25.8,5.2
1611,10,26,16,0,1,35.3,6.8
1611,10,26,16,0,1,46.1,9.6
1611,10,26,16,0,1,46,4.5
1611,10,26,16,0,1,46.7,6.9
1611,10,26,16,0,1,58.7,9.3
1611,10,26,16,0,1,68.4,2.9
1611,10,27,9,0,1,-63.7,7.2
1611,10,27,9,0,1,-45.3,2.2
1611,10,27,9,0,1,-22.1,-22.9
1611,10,27,9,0,1,-2.2,-22.6
1611,10,27,9,0,1,36.3,9.3
1611,10,27,9,0,1,35.8,5.1
1611,10,27,9,0,1,43.3,6
1611,10,27,9,0,1,53.1,2.9
1611,10,27,9,0,1,53.1,6.1
1611,10,27,9,0,1,65.3,4.7
1611,10,28,14,30,1,-45,28.2
1611,10,28,14,30,1,-36.9,21.1
1611,10,28,14,30,1,-32.8,16.6
1611,10,28,14,30,1,-12.9,-17.3
1611,10,28,14,30,1,7.7,-24.8
1611,10,28,14,30,1,11.8,11.4
1611,10,28,14,30,1,4.7,10.8
1611,10,28,14,30,1,52.9,-17.8
1611,10,28,14,30,1,52.7,-21.4
1611,10,28,14,30,1,63.4,-20.5
1611,10,29,8,0,1,-34.2,31.3
1611,10,29,8,0,1,-25.7,16.4
1611,10,29,8,0,1,-25,10.9
1611,10,29,8,0,1,-9.3,-20.1
1611,10,29,8,0,1,7.7,-24.5
1611,10,29,8,0,1,0.1,13.1
1611,10,29,8,0,1,-43.4,1.1
1611,10,29,8,0,1,-41.3,2.7
1611,10,29,8,0,1,-62.1,-16.9
1611,10,29,8,0,1,-54.5,-15.3
1611,10,29,8,0,1,-43.3,-15.6
1611,10,29,15,0,1,-19.2,29.6
1611,10,29,15,0,1,-9,19.4
1611,10,29,15,0,1,-9.1,13.6
1611,10,29,15,0,1,3.8,-17.1
1611,10,29,15,0,1,26.3,-18.4
1611,10,29,15,0,1,15.2,12.3
1611,10,29,15,0,1,-19,-6.5
1611,10,29,15,0,1,-26.2,-18.6
1611,10,29,15,0,1,-29.8,-19.4
1611,10,29,15,0,1,-44.6,-20.4
1611,10,29,15,0,1,-51.7,-22.7
1611,10,30,8,0,1,-27.1,25
1611,10,30,8,0,1,-16,16.7
1611,10,30,8,0,1,-11.9,9.5
1611,10,30,8,0,1,10,-26.4
1611,10,30,8,0,1,28.1,-26.9
1611,10,30,8,0,1,5.2,13
1611,10,30,8,0,1,-28.1,-3.2
1611,10,30,8,0,1,-20.4,-6.3
1611,10,30,8,0,1,-19.5,-27.6
1611,10,30,8,0,1,-30.8,-26.4
1611,10,30,8,0,1,-41.2,-27.1
1611,10,30,14,0,1,-19.1,35.6
1611,10,30,14,0,1,-5,28.4
1611,10,30,14,0,1,-3.4,18.8
1611,10,30,14,0,1,21,-12.4
1611,10,30,14,0,1,40.4,-12.3
1611,10,30,14,0,1,21.7,22.4
1611,10,30,14,0,1,-18.2,-1.4
1611,10,30,14,0,1,-6.7,0.4
1611,10,30,14,0,1,-9.5,-16.5
1611,10,30,14,0,1,-23.1,-14
1611,10,30,14,0,1,-37.3,-14.8
1611,10,30,14,0,1,20,29.9
1611,11,1,16,0,1,-1.8,30.2
1611,11,1,16,0,1,4.5,22.6
1611,11,1,16,0,1,4.5,14
1611,11,1,16,0,1,29.3,-20.7
1611,11,1,16,0,1,44.7,-16.8
1611,11,1,16,0,1,31.9,18.6
1611,11,1,16,0,1,-1.7,-6.1
1611,11,1,16,0,1,7.2,-5.2
1611,11,1,16,0,1,-59.6,35.2
1611,11,1,16,0,1,-20.8,30.3
1611,11,1,16,0,1,-28.3,33.5
1611,11,1,16,0,1,-9,-14.5
1611,11,1,16,0,1,-12.5,-16.8
1611,11,1,16,0,1,-55.4,-10.7
1611,11,1,16,0,1,-26.1,-23.9
1611,11,2,8,0,1,-48.3,15.8
1611,11,2,8,0,1,-27.2,11
1611,11,2,8,0,1,-25.4,11.8
1611,11,2,8,0,1,-20,15.4
1611,11,2,8,0,1,-0.9,13.8
1611,11,2,8,0,1,8.6,11.6
1611,11,2,8,0,1,16.7,4.9
1611,11,2,8,0,1,37.9,16
1611,11,2,8,0,1,46.5,-12.9
1611,11,2,8,0,1,2.8,-23.2
1611,11,2,8,0,1,-8.1,-23.7
1611,11,2,8,0,1,-18.2,-26.8
1611,11,2,8,0,1,-39.6,-25.4
1611,11,2,8,0,1,-60.2,-22.8
1611,11,2,8,0,1,37.2,-7.5
1611,11,2,8,0,1,5.9,-12.1
1611,11,2,16,0,1,-44,21.1
1611,11,2,16,0,1,-19.2,22.1
1611,11,2,16,0,1,-10.4,23.3
1611,11,2,16,0,1,2.9,16.4
1611,11,2,16,0,1,7.1,7.8
1611,11,2,16,0,1,11.3,3.6
1611,11,2,16,0,1,38.7,6.2
1611,11,2,16,0,1,56.6,-20.5
1611,11,2,16,0,1,22.9,-24.9
1611,11,2,16,0,1,8.9,-26.4
1611,11,2,16,0,1,0.4,-29
1611,11,2,16,0,1,-21.8,-26.7
1611,11,2,16,0,1,-46,-20.8
1611,11,2,16,0,1,-13.6,-22.7
1611,11,5,10,0,1,18.8,27.3
1611,11,5,10,0,1,-19.4,19.7
1611,11,5,10,0,1,-25.8,14.4
1611,11,5,10,0,1,-51.2,-0.7
1611,11,5,10,0,1,-65,6.1
1611,11,5,10,0,1,-16,8.7
1611,11,5,10,0,1,-11.8,4.9
1611,11,5,10,0,1,42.2,-33.8
1611,11,5,10,0,1,29.6,-30.4
1611,11,5,10,0,1,-16,-2.7
1611,11,6,12,30,1,32.8,11.7
1611,11,6,12,30,1,-17.3,24.1
1611,11,6,12,30,1,-20.8,18.5
1611,11,6,12,30,1,-35.6,-5.4
1611,11,6,12,30,1,-36.6,5.1
1611,11,6,12,30,1,-42.9,-20.8
1611,11,6,12,30,1,-0.6,14.5
1611,11,6,12,30,1,2.2,2
1611,11,6,12,30,1,5.5,0.3
1611,11,6,12,30,1,-8.8,17
1611,11,6,12,30,1,-0.9,8.2
1611,11,6,12,30,1,-7.2,8.1
1611,11,6,12,30,1,-22.4,7.5
1611,11,6,12,30,1,-12.5,0.7
1611,11,6,12,30,1,-43.8,-6.5
1611,11,6,12,30,1,-48.7,-2.2
1611,11,6,12,30,1,-54.2,-2.2
1611,11,6,12,30,1,-52.9,1.5
1611,11,6,12,30,1,-64.1,0.5
1611,11,6,12,30,1,-62.8,4.3
1611,11,7,9,0,1,5.1,1
1611,11,7,9,0,1,13.6,-2
1611,11,7,9,0,1,1.9,-9.5
1611,11,7,9,0,1,-17.5,-8.2
1611,11,7,9,0,1,-24.4,-10.1
1611,11,7,9,0,1,-27.5,-12
1611,11,7,9,0,1,-13.2,-5.1
1611,11,7,9,0,1,-22.8,-5.9
1611,11,7,9,0,1,-49.6,-22.9
1611,11,7,9,0,1,-60.2,-24
1611,11,7,9,0,1,-40.8,-21.6
1611,11,7,9,0,1,-49.5,-15.4
1611,11,7,9,0,1,-38.4,-37.9
1611,11,7,9,0,1,-38.4,-15.8
1611,11,7,9,0,1,-29.5,-21.1
1611,11,7,9,0,1,-35.9,-22.9
1611,11,7,9,0,1,-15.7,-15
1611,11,7,9,0,1,-19.9,-12.8
1611,11,7,9,0,1,27.6,32.9
1611,11,7,9,0,1,55.6,25.1
1611,11,7,9,0,1,33.4,5.7
1611,11,7,9,0,1,25.1,5.2
1611,11,7,9,0,1,-6.1,0
1611,11,7,9,0,1,-4.4,-2.4
1611,11,7,9,0,1,-10.4,-0.7
1611,11,7,9,0,1,-7.8,-3.8
1611,11,8,12,0,1,37,-0.4
1611,11,8,12,0,1,47.8,-3.3
1611,11,8,12,0,1,30.7,-6.9
1611,11,8,12,0,1,1.9,-11.3
1611,11,8,12,0,1,-4,-12.2
1611,11,8,12,0,1,-7.2,-14.2
1611,11,8,12,0,1,7.1,-5.9
1611,11,8,12,0,1,-1.8,-5.6
1611,11,8,12,0,1,-43,-18.6
1611,11,8,12,0,1,-53.6,-20
1611,11,8,12,0,1,-33.8,-16.9
1611,11,8,12,0,1,25.9,-2
1611,11,8,12,0,1,18.7,1.2
1611,11,8,12,0,1,8.2,-16.1
1611,11,8,12,0,1,8.3,-12.4
1611,11,8,12,0,1,-8.2,-11.1
1611,11,8,12,0,1,-26.6,-11.3
1611,11,8,12,0,1,-24.5,-18.3
1611,11,8,12,0,1,-38.5,-36.2
1611,11,8,12,0,1,-36.4,-10.9
1611,11,9,12,0,1,49.2,-6.2
1611,11,9,12,0,1,33.9,-21.2
1611,11,9,12,0,1,23.9,-15.5
1611,11,9,12,0,1,15.8,-15.9
1611,11,9,12,0,1,12.4,-26.7
1611,11,9,12,0,1,-1.9,-35.6
1611,11,9,12,0,1,12.7,-49.3
1611,11,9,12,0,1,62.2,-4.7
1611,11,9,12,0,1,37.5,-7.2
1611,11,9,12,0,1,23,-21.9
1611,11,9,12,0,1,15.7,-24
1611,11,9,12,0,1,3.2,-33.2
1611,11,9,12,0,1,-16.9,-32.1
1611,11,9,12,0,1,-27.9,-41.3
1611,11,10,12,0,1,54.6,-3
1611,11,10,12,0,1,48.4,-24.5
1611,11,10,12,0,1,42.6,-16.9
1611,11,10,12,0,1,33,-14.6
1611,11,10,12,0,1,23,-22.7
1611,11,10,12,0,1,12.3,-34.6
1611,11,10,12,0,1,18.9,-56.3
1611,11,10,12,0,1,24,-39
1611,11,10,12,0,1,-2.4,-36.9
1611,11,10,12,0,1,31,-21.9
1611,11,10,12,0,1,38.4,-20
1611,11,13,15,0,1,-37.4,-5.2
1611,11,13,15,0,1,-52.7,-13.1
1611,11,13,15,0,1,1.8,-41.4
1611,11,13,15,0,1,15.5,-51
1611,11,13,15,0,1,-14.3,16.4
1611,11,13,15,0,1,-15.2,10.9
1611,11,13,15,0,1,-21.1,16
1611,11,13,15,0,1,-22.7,12.7
1611,11,13,15,0,1,-25.7,18.2
1611,11,13,15,0,1,-32,-7.1
1611,11,13,15,0,1,-36.7,-11.3
1611,11,13,15,0,1,55.5,-42.7
1611,11,13,15,0,1,-18.1,6.4
1611,11,14,15,0,1,-27.3,-1.9
1611,11,14,15,0,1,-41.9,-9.1
1611,11,14,15,0,1,17.4,-38.6
1611,11,14,15,0,1,33.6,-48.9
1611,11,14,15,0,1,2.1,12
1611,11,14,15,0,1,0.7,7.9
1611,11,14,15,0,1,-4.5,15.1
1611,11,14,15,0,1,-8,13.3
1611,11,14,15,0,1,-14,18.4
1611,11,14,15,0,1,-16.5,22
1611,11,14,15,0,1,-23.9,-6.5
1611,11,14,15,0,1,-16.2,-13.1
1611,11,14,15,0,1,-23.5,-14
1611,11,23,14,0,1,-45,17.4
1611,11,23,14,0,1,-41.8,0.9
1611,11,23,14,0,1,-54.1,-37.9
1611,11,23,14,0,1,-7.9,-36.8
1611,11,23,14,0,1,40.9,-19.9
1611,11,23,14,0,1,-46.9,22.2
1611,11,23,14,0,1,-19.8,-19.4
1611,11,23,14,0,1,-27,-20.3
1611,11,23,14,0,1,-24.6,-25.7
1611,11,23,14,0,1,-11.5,-43
1611,11,23,14,0,1,30.1,-17.9
1611,11,23,14,0,1,38.8,-13.4
1611,11,23,14,0,1,62.8,-21.2
1611,11,23,14,0,1,37.3,2.3
1611,11,26,9,0,1,-12.2,7.9
1611,11,26,9,0,1,-13.8,-9.5
1611,11,26,9,0,1,-31.9,-32.6
1611,11,26,9,0,1,17.9,-34.1
1611,11,26,9,0,1,50.1,-12.2
1611,11,26,9,0,1,-32,17.6
1611,11,26,9,0,1,-36.3,14.3
1611,11,26,9,0,1,-39.5,18
1611,11,26,9,0,1,-45.5,20
1611,11,26,9,0,1,-49.6,20.2
1611,11,26,9,0,1,-49.4,19
1611,11,26,9,0,1,-40.2,13.8
1611,11,26,9,0,1,-8.4,6.9
1611,11,26,9,0,1,-8.2,9.3
1611,11,26,9,0,1,-17.2,5.7
1611,11,26,9,0,1,-17,8
1611,11,26,9,0,1,-20.9,8.3
1611,11,26,9,0,1,-25.2,9.8
1611,11,26,9,0,1,-25.7,8.1
1611,11,26,9,0,1,3.3,-14.7
1611,11,26,9,0,1,2.4,-20.2
1611,11,26,9,0,1,-1.5,-16.5
1611,11,26,9,0,1,-3.6,-17.8
1611,11,26,9,0,1,-4.7,-25.1
1611,11,26,9,0,1,-8.8,-21.6
1611,11,26,9,0,1,-9.8,-27.7
1611,11,26,9,0,1,-14.1,-29
1611,11,26,9,0,1,56.4,-9.2
1611,11,26,9,0,1,43.6,-15.1
1611,11,26,9,0,1,16.9,-29.6
1611,11,27,9,0,1,-5.8,10.5
1611,11,27,9,0,1,-5.5,-8.4
1611,11,27,9,0,1,-22.1,-27.3
1611,11,27,9,0,1,21.5,-31.4
1611,11,27,9,0,1,61.9,-7.2
1611,11,27,9,0,1,61.6,-10.7
1611,11,27,9,0,1,16.7,-13.9
1611,11,27,9,0,1,11.4,-13.5
1611,11,27,9,0,1,7.1,-15.8
1611,11,27,9,0,1,4.8,-18.3
1611,11,27,9,0,1,3.4,-22.1
1611,11,27,9,0,1,-3.1,-22.3
1611,11,27,9,0,1,-1.7,-27.7
1611,11,27,9,0,1,1.9,-26.8
1611,11,27,9,0,1,20.3,-35.5
1611,11,27,9,0,1,5.7,-26
1611,11,27,9,0,1,5,-27.1
1611,11,27,9,0,1,-1,7.5
1611,11,27,9,0,1,-3.4,4.5
1611,11,27,9,0,1,-8.6,4.4
1611,11,27,9,0,1,-47.8,18.1
1611,11,27,9,0,1,-35.1,19
1611,11,27,9,0,1,-36.2,17.9
1611,11,27,9,0,1,-41.4,18.1
1611,11,27,9,0,1,-21.2,14.2
1611,11,27,9,0,1,-26.6,10.3
1611,11,27,9,0,1,-22.7,12
1611,11,27,9,0,1,-19.5,10.5
1611,11,27,9,0,1,-18.2,12
1611,11,27,9,0,1,-10,12.2
1611,11,27,9,0,1,-10.7,9.6
1611,11,27,9,0,1,-11.1,10.9
1611,11,27,9,0,1,-60,-4.1
1611,11,27,9,0,1,-56.9,0.3
1611,11,27,9,0,1,-48.2,0.6
1611,11,27,9,0,1,-48.1,-3.6
1611,11,27,9,0,1,-9.5,-11.9
1611,11,27,15,0,1,-29.2,19.8
1611,11,27,15,0,1,-28.8,-19.4
1611,11,27,15,0,1,10.5,-37.8
1611,11,27,15,0,1,1.1,-52.9
1611,11,27,15,0,1,-3,-41.9
1611,11,27,15,0,1,-0.8,-34.1
1611,11,27,15,0,1,-6.1,-37.3
1611,11,27,15,0,1,-7.8,-30.9
1611,11,27,15,0,1,-10.7,-35
1611,11,27,15,0,1,48.3,-55.9
1611,11,27,15,0,1,-8.3,-20.4
1611,11,27,15,0,1,-12.8,-18.8
1611,11,27,15,0,1,-5.9,-12.8
1611,11,27,15,0,1,-11.3,-13.9
1611,11,27,15,0,1,2.9,-4.3
1611,11,27,15,0,1,8,-2.8
1611,11,27,15,0,1,-0.8,0.3
1611,11,27,15,0,1,6.1,2.6
1611,11,27,15,0,1,3.4,7.4
1611,11,27,15,0,1,-1.4,10.9
1611,11,27,15,0,1,-4.9,12.7
1611,11,27,15,0,1,-9.3,13.9
1611,11,27,15,0,1,-27.1,16.5
1611,11,27,15,0,1,-31.5,25
1611,11,27,15,0,1,-35.7,28.2
1611,11,28,14,0,1,-12.2,22
1611,11,28,14,0,1,-23.2,-25.7
1611,11,28,14,0,1,6.8,-24.6
1611,11,28,14,0,1,16.5,-39.8
1611,11,28,14,0,1,5.9,-8
1611,11,28,14,0,1,17.4,-1.9
1611,11,28,14,0,1,14.1,2
1611,11,28,14,0,1,0.7,13.7
1611,11,28,14,0,1,-4.6,20.2
1611,11,28,14,0,1,-22.9,24.2
1611,11,28,14,0,1,-29.8,29.6
1611,12,1,15,0,1,16.3,13.9
1611,12,1,15,0,1,9,-19.9
1611,12,1,15,0,1,49.4,-31.5
1611,12,1,15,0,1,54.5,-39.9
1611,12,1,15,0,1,9.6,-13.3
1611,12,1,15,0,1,9.8,20.2
1611,12,1,15,0,1,-10.9,23.9
1611,12,1,15,0,1,-3.3,27.9
1611,12,1,15,0,1,-11,34
1611,12,10,10,0,1,-57,19.1
1611,12,10,10,0,1,-46.7,-7
1611,12,10,10,0,1,25.4,2.2
1611,12,10,10,0,1,-18.2,-12.7
1611,12,10,10,0,1,-65.1,20.7
1611,12,10,10,0,1,-65,28
1611,12,10,10,0,1,64.8,-2.5
1611,12,10,10,0,1,66.7,0.7
1611,12,10,10,0,1,67.6,7.7
1611,12,10,10,0,1,64.7,11.6
1611,12,10,10,0,1,74.7,4.1
1611,12,10,10,0,1,74.4,-3.4
1611,12,10,10,0,1,34.3,-1.5
1611,12,10,10,0,1,-21.2,-21.1
1611,12,10,10,0,1,-53.9,-15.9
1611,12,10,10,0,1,-70.7,13.7
1611,12,10,10,0,1,-62.7,14.5
1611,12,10,10,0,1,-66.1,10.6
1611,12,10,10,0,1,-69.7,20.6
1611,12,11,14,0,1,-40.7,16.3
1611,12,11,14,0,1,-25.8,-6.3
1611,12,11,14,0,1,41.2,-1
1611,12,11,14,0,1,-42.2,26.9
1611,12,11,14,0,1,-45.4,18
1611,12,11,14,0,1,-48.4,19.1
1611,12,11,14,0,1,-51.8,20.5
1611,12,11,14,0,1,-49.4,26.6
1611,12,11,14,0,1,-42.5,24.2
1611,12,11,14,0,1,-52.7,25
1611,12,11,14,0,1,-57.5,24.3
1611,12,11,14,0,1,-59.6,22.3
1611,12,11,14,0,1,-36.4,19
1611,12,11,14,0,1,-18.2,-5.3
1611,12,11,14,0,1,50.6,-0.8
1611,12,11,14,0,1,54.8,-6.1
1611,12,11,14,0,1,54.1,-3.1
1611,12,11,14,0,1,47.3,-5.6
1611,12,11,14,0,1,-12.7,-20.4
1611,12,11,14,0,1,-22,-25
1611,12,11,14,0,1,-34.6,5
1611,12,11,14,0,1,-37.2,5.4
1611,12,11,14,0,1,-40.1,5.3
1611,12,11,14,0,1,-46.7,6.6
1611,12,11,14,0,1,-34,12.9
1611,12,11,14,0,1,-37.5,12.3
1611,12,11,14,0,1,-42,13.2
1611,12,11,14,0,1,-46.2,12.2
1611,12,11,14,0,1,-50.3,11.3
1611,12,11,14,0,1,-54.6,9.6
1611,12,11,14,0,1,-53.7,6.7
1611,12,13,13,0,1,-16.4,16.9
1611,12,13,13,0,1,-7.3,-4.3
1611,12,13,13,0,1,68.7,0.8
1611,12,13,13,0,1,-1.9,-4.7
1611,12,13,13,0,1,52.5,-35.2
1611,12,13,13,0,1,67.6,-33
1611,12,13,13,0,1,-11.9,16.6
1611,12,13,13,0,1,-9.2,19.6
1611,12,13,13,0,1,-19.1,17.8
1611,12,13,13,0,1,-20.5,32.7
1611,12,13,13,0,1,-24.6,18.7
1611,12,13,13,0,1,-18.2,30.4
1611,12,13,13,0,1,-38.2,17
1611,12,13,13,0,1,-15.4,27.7
1611,12,13,13,0,1,-22.8,21.6
1611,12,13,13,0,1,-18.9,26.8
1611,12,13,13,0,1,-37.2,20.6
1611,12,13,13,0,1,-29.7,28.7
1611,12,13,13,0,1,-41.3,21.9
1611,12,13,13,0,1,-23.3,26.8
1611,12,13,13,0,1,-28,23.1
1611,12,13,13,0,1,-33.7,25.7
1611,12,13,13,0,1,-36.6,23.8
1611,12,13,13,0,1,-40.9,25.9
1611,12,13,13,0,1,-45.1,23.7
1611,12,13,13,0,1,69.8,-9.5
1611,12,13,13,0,1,68.8,-13
1611,12,13,13,0,1,60.3,-14.5
1611,12,13,13,0,1,8.1,-19.2
1611,12,13,13,0,1,4.8,-24.3
1611,12,13,13,0,1,-23.1,3.4
1611,12,13,13,0,1,-29.7,1.7
1611,12,13,13,0,1,-32.2,2.7
1611,12,13,13,0,1,-37.7,3
1611,12,13,13,0,1,-24.7,10.1
1611,12,13,13,0,1,-28.1,9.5
1611,12,13,13,0,1,-26.6,13.2
1611,12,13,13,0,1,-30.7,9.1
1611,12,13,13,0,1,-35.5,8.8
1611,12,13,13,0,1,-38.5,9.9
1611,12,13,13,0,1,-40,12.9
1611,12,13,13,0,1,-43.7,9.3
1611,12,13,13,0,1,-41.6,5.8
1611,12,13,13,0,1,-47.3,5.2
1611,12,13,13,0,1,-50.7,7
1611,12,13,13,0,1,-45.3,0.4
1611,12,13,13,0,1,-49.8,-1.3
1611,12,13,13,0,1,-70.3,10.3
1621,9,26,8,54,1,-65.4,-22.2
1621,9,27,9,14,1,-54,-24
1621,9,28,9,2,1,-40.1,-23.9
1621,9,29,8,46,1,-26.9,-24.3
1621,9,30,8,58,1,-15.6,-24.4
1621,10,1,10,56,1,-2.7,-22.7
1621,10,1,10,56,1,-0.8,-25.1
1621,10,3,15,14,1,23.9,-22.3
1621,10,3,15,14,1,26.2,-24.1
1621,10,5,9,28,1,48,-23.2
1621,10,5,9,29,1,-50,-22.3
1621,10,5,9,29,1,-50,-30.3
1621,10,5,9,29,1,-49.5,-25.4
1621,10,5,9,29,1,-46.7,-27.9
1621,10,5,9,29,1,-48.9,-26.1
1621,10,5,9,29,1,-52.1,-27.9
1621,10,5,9,29,1,-53.5,-26.3
1621,10,5,9,29,1,-48.3,-27.3
1621,10,6,12,13,1,62.5,-22.5
1621,10,6,12,14,1,-38.6,-32.7
1621,10,6,12,14,1,-42.6,-31.2
1621,10,9,9,28,1,-5.8,-28
1621,10,9,9,28,1,-7.9,-34.2
1621,10,9,9,28,1,-1.9,-30.2
1621,10,9,9,28,1,-1.9,-33.7
1621,10,10,7,58,1,3.7,-27.3
1621,10,10,7,58,1,5.9,-36.1
1621,10,10,7,58,1,6.7,-32
1621,10,10,7,58,1,8.7,-34
1621,10,10,7,58,1,9.9,-32.8
1621,10,11,16,17,1,22.3,-30.2
1621,10,11,16,17,1,17.9,-38.9
1621,10,11,16,17,1,24.8,-30.2
1621,10,11,16,17,1,28.8,-36.2
1621,10,11,16,17,1,26.5,-31.5
1621,10,11,16,17,1,21.2,-35.1
1621,10,11,16,17,1,19.4,-30.8
1621,10,11,16,17,1,28.6,-33.5
1621,10,11,16,17,1,23.7,-33.5
1621,10,13,15,50,1,50.1,-35.1
1621,10,14,9,25,1,59.5,-33.4
